player_id,player_name,team_id,team_name,matches_with_heatmap,heatmap_point_count,weighted_point_count,minutes_with_heatmap,weighted_mean_x,weighted_mean_y,weighted_std_x,weighted_std_y,spatial_spread,heatmap_entropy,occupied_cell_count,occupied_cell_share,peak_cell_x,peak_cell_y,peak_cell_share,grid_x,grid_y,gaussian_sigma,left_wide_share,left_half_space_share,central_share,right_half_space_share,right_wide_share,build_up_share,middle_third_share,advanced_middle_share,final_third_share,left_share,right_share,central_lane_share
1142703,Nico O'Reilly,4713,England,6,344,344.0,454.0,50.69767441860465,79.61627906976744,24.100115684100356,16.411615713899856,29.157446841720294,0.883053279515446,151,0.5136054421768708,54.761904761904766,89.28571428571429,0.015586089342832565,21,14,1.2,0.011102455668151379,0.030328556895256042,0.08118875324726105,0.349017858505249,0.5283623337745667,0.15996567904949188,0.2563256025314331,0.44313958287239075,0.14056916534900665,0.04143101256340742,0.8773801922798157,0.08118875324726105
889378,Nicolas Raskin,4717,Belgium,6,340,340.0,346.0,47.51764705882353,51.71176470588235,20.250990833976136,24.67242762926071,31.919137126164497,0.9515647898646767,245,0.8333333333333334,50.0,60.71428571428571,0.009055598638951778,21,14,1.2,0.14073115587234497,0.2430240660905838,0.16786150634288788,0.2892524302005768,0.15913087129592896,0.13697360455989838,0.36314767599105835,0.42913737893104553,0.07074135541915894,0.38375522196292877,0.44838330149650574,0.16786150634288788
138530,Jordan Pickford,4713,England,6,326,326.0,570.0,13.343558282208589,50.40184049079755,9.736327754147029,11.725170724319288,15.240594038639301,0.7845943495447061,55,0.1870748299319728,7.142857142857142,46.42857142857143,0.0437769815325737,21,14,1.2,0.032621223479509354,0.23166899383068085,0.42068445682525635,0.2861880660057068,0.028837256133556366,0.7805747389793396,0.21646232903003693,0.0029629406053572893,0.0,0.2642902173101902,0.31502532213926315,0.42068445682525635
797291,Unai Simón,4698,Spain,6,326,326.0,540.0,11.791411042944786,49.122699386503065,6.99513765194753,12.05013708454212,13.93333249893762,0.7667410576748745,46,0.1564625850340136,11.904761904761903,53.57142857142857,0.049578212201595306,21,14,1.2,0.030465392395853996,0.2667476236820221,0.41558974981307983,0.2589411437511444,0.028256088495254517,0.8960158228874207,0.1039041131734848,8.006307325558737e-05,0.0,0.2972130160778761,0.2871972322463989,0.41558974981307983
826643,Kylian Mbappé,4481,France,6,321,321.0,518.0,72.23052959501558,60.2803738317757,13.488998726199693,24.750893898401067,28.187937764322598,0.8771009438393954,144,0.4897959183673469,73.80952380952381,75.0,0.01967540755867958,21,14,1.2,0.10087259858846664,0.14297431707382202,0.14239075779914856,0.3699241280555725,0.24383825063705444,0.004615424200892448,0.04336562752723694,0.5828126668930054,0.36920633912086487,0.24384691566228867,0.613762378692627,0.14239075779914856
1154605,Désiré Doué,4481,France,6,302,302.0,320.0,61.58278145695364,67.10596026490066,20.602789503119592,27.160097415649304,34.09026000102397,0.9140064571326824,165,0.5612244897959183,69.04761904761905,82.14285714285714,0.01623273640871048,21,14,1.2,0.11232241988182068,0.08636963367462158,0.07334678620100021,0.30410143733024597,0.42385971546173096,0.050147369503974915,0.22265297174453735,0.45808494091033936,0.2691147029399872,0.19869205355644226,0.7279611527919769,0.07334678620100021
360938,Yassine Bounou,4778,Morocco,6,295,295.0,570.0,9.56271186440678,50.355932203389834,6.89499691633723,10.420909085338723,12.49545231839148,0.7439415028215308,35,0.11904761904761904,7.142857142857142,46.42857142857143,0.06086518615484238,21,14,1.2,0.01668383553624153,0.24907022714614868,0.44753867387771606,0.2624836564064026,0.02422359213232994,0.9197817444801331,0.08019908517599106,1.9148705177940428e-05,0.0,0.2657540626823902,0.28670724853873253,0.44753867387771606
835485,Brahim Díaz,4778,Morocco,6,294,294.0,462.0,56.925170068027214,23.503401360544217,21.351476692347674,20.200988104633286,29.393289665285877,0.8864004120891208,149,0.5068027210884354,35.714285714285715,10.714285714285714,0.015334420837461948,21,14,1.2,0.5191395282745361,0.3257078230381012,0.06584973633289337,0.05685393139719963,0.03244900330901146,0.06732442229986191,0.29884427785873413,0.42009010910987854,0.21374115347862244,0.8448473513126373,0.08930293470621109,0.06584973633289337
70988,Thibaut Courtois,4717,Belgium,6,286,286.0,551.0,9.853146853146853,49.3006993006993,6.72325891045671,12.888730354086439,14.536904089846114,0.7384483249362767,35,0.11904761904761904,7.142857142857142,53.57142857142857,0.05973256751894951,21,14,1.2,0.04593491181731224,0.23681963980197906,0.43668895959854126,0.2561754286289215,0.024381045252084732,0.9334158897399902,0.06617409735918045,0.0004099233483429998,0.0,0.2827545516192913,0.28055647388100624,0.43668895959854126
355174,Patrick Berg,4475,Norway,6,278,278.0,444.0,51.39568345323741,57.15107913669065,21.94404876797928,25.916693786458865,33.959038460364695,0.9565195361529519,250,0.8503401360544217,50.0,82.14285714285714,0.009677921421825886,21,14,1.2,0.11664757132530212,0.2141420990228653,0.15161792933940887,0.2830032706260681,0.23458915948867798,0.10529405623674393,0.34423285722732544,0.43554994463920593,0.11492316424846649,0.3307896703481674,0.5175924301147461,0.15161792933940887
