target_player_id,target_player_name,candidate_player_id,candidate_player_name,position_group,target_matches_with_heatmap,candidate_matches_with_heatmap,target_heatmap_points,candidate_heatmap_points,heatmap_cosine_similarity,occupation_overlap,lateral_profile_similarity,vertical_profile_similarity,peak_zone_similarity,peak_zone_distance,entropy_similarity,heatmap_similarity_score,heatmap_similarity_rank,heatmap_cosine_similarity_pct,occupation_overlap_pct,lateral_profile_similarity_pct,vertical_profile_similarity_pct,peak_zone_similarity_pct,entropy_similarity_pct,heatmap_similarity_score_pct
1009386,Hannibal Mejbri,1090019,Martin Baturina,M,3,3,222,141,0.8959476896671456,0.7788143025421678,0.9085272982357391,0.8900110212949248,0.8653129940597052,19.04761904761905,0.9949564119104073,0.8766040075935786,10,89.59476896671455,77.88143025421678,90.85272982357391,89.00110212949248,86.53129940597051,99.49564119104073,87.66040075935786
1010010,Ali Al-Hamadi,823984,Lautaro Martínez,F,3,6,106,165,0.8933280313615752,0.7633171342027973,0.9403882280718157,0.8663943370406499,0.939297386742943,8.584645893961879,0.9746104870631948,0.8757010927229005,1,89.33280313615752,76.33171342027974,94.03882280718156,86.639433704065,93.9297386742943,97.46104870631947,87.57010927229005
1010010,Ali Al-Hamadi,805123,Yoane Wissa,F,3,4,106,164,0.8884001352942894,0.7831811336209966,0.89249380859261,0.9401063945919036,0.8341858538430462,23.449661432847872,0.9845394381276071,0.8750325792883281,2,88.84001352942894,78.31811336209967,89.249380859261,94.01063945919036,83.41858538430462,98.45394381276071,87.50325792883281
1010010,Ali Al-Hamadi,878081,Ermedin Demirović,F,3,4,106,140,0.8833473290864186,0.7648491700800654,0.916799130559524,0.9501283451645548,0.8571428571428572,20.20305089104421,0.9829533245057844,0.8733410552140624,3,88.33473290864185,76.48491700800653,91.6799130559524,95.01283451645548,85.71428571428572,98.29533245057844,87.33410552140623
1010010,Ali Al-Hamadi,97409,Jürgen Locadia,F,3,3,106,102,0.8772949658702706,0.73882356259013,0.8696091676851982,0.9549591758875537,0.939297386742943,8.584645893961879,0.9966746644038844,0.8656676323677779,4,87.72949658702706,73.88235625901301,86.96091676851982,95.49591758875538,93.9297386742943,99.66746644038844,86.56676323677779
1010010,Ali Al-Hamadi,812533,Mehdi Taremi,F,3,3,106,185,0.8712890954032746,0.7494001520422692,0.9644587243937303,0.9256963591916376,0.7951827317370803,28.96553585856295,0.9920476925870277,0.8639016076848334,5,87.12890954032746,74.94001520422692,96.44587243937302,92.56963591916376,79.51827317370802,99.20476925870277,86.39016076848334
1010010,Ali Al-Hamadi,1407524,Ibrahim Maza,F,3,4,106,246,0.8713678127498337,0.7456290244409355,0.934028114358078,0.9329748049979358,0.8178921602288292,25.75393768188564,0.9940059459407962,0.8621049085071867,6,87.13678127498336,74.56290244409355,93.40281143580779,93.29748049979358,81.78921602288291,99.40059459407962,86.21049085071867
1010010,Ali Al-Hamadi,1086223,Ange-Yoan Bonny,F,3,4,106,99,0.8648216624030064,0.7250470983887864,0.8962429314592548,0.9067527437304691,0.939297386742943,8.584645893961879,0.9831281788469396,0.853841096677727,7,86.48216624030064,72.50470983887864,89.62429314592548,90.6752743730469,93.9297386742943,98.31281788469396,85.3841096677727
1010010,Ali Al-Hamadi,791355,Eldor Shomurodov,F,3,3,106,160,0.8572354535557679,0.7330408997521022,0.8369258532355923,0.9649502874383435,0.9663282485149263,4.761904761904766,0.999286634258714,0.85369426493438,8,85.72354535557679,73.30408997521022,83.69258532355923,96.49502874383435,96.63282485149263,99.9286634258714,85.369426493438
1010010,Ali Al-Hamadi,1085381,Nicolas Jackson,F,3,4,106,122,0.876918465901151,0.7404901573866999,0.8835349719248675,0.8977140369065754,0.7870411450000201,30.116930096841706,0.9780219005627776,0.8529353175891996,9,87.69184659011509,74.04901573867,88.35349719248676,89.77140369065754,78.704114500002,97.80219005627777,85.29353175891995
