target_player_id,target_player_name,candidate_player_id,candidate_player_name,position_group,target_matches_with_heatmap,candidate_matches_with_heatmap,target_heatmap_points,candidate_heatmap_points,heatmap_cosine_similarity,occupation_overlap,lateral_profile_similarity,vertical_profile_similarity,peak_zone_similarity,peak_zone_distance,entropy_similarity,heatmap_similarity_score,heatmap_similarity_rank,heatmap_cosine_similarity_pct,occupation_overlap_pct,lateral_profile_similarity_pct,vertical_profile_similarity_pct,peak_zone_similarity_pct,entropy_similarity_pct,heatmap_similarity_score_pct
750,Cristiano Ronaldo,115665,Cédric Bakambu,F,5,3,158,76,0.7834368288347466,0.6993061642660381,0.7982550459460399,0.9391969307573456,0.5454313549515051,64.28571428571429,0.9798327745222293,0.7815880514146062,39,78.34368288347466,69.9306164266038,79.82550459460398,93.91969307573456,54.54313549515051,97.98327745222292,78.15880514146062
750,Cristiano Ronaldo,817957,Christian Pulišić,F,5,4,158,165,0.7797463964740531,0.6563572077585659,0.7023188092947227,0.9203280001585633,0.9326564970298526,9.523809523809526,0.9779646079005618,0.7789403759805891,40,77.97463964740531,65.63572077585658,70.23188092947227,92.03280001585632,93.26564970298527,97.79646079005619,77.8940375980589
750,Cristiano Ronaldo,804508,Viktor Gyökeres,F,5,4,158,162,0.7899131444452032,0.6840882200107046,0.772984477335141,0.8515049107871067,0.5441859590696037,64.46183986038517,0.9852090038351708,0.770692903182206,41,78.99131444452033,68.40882200107046,77.2984477335141,85.15049107871067,54.41859590696036,98.52090038351709,77.0692903182206
750,Cristiano Ronaldo,893307,Firas Al-Buraikan,F,5,3,158,115,0.7820247782966229,0.6908670415417193,0.8049501003771243,0.8411188484011529,0.5343426853426679,65.85388898066348,0.9627627240913929,0.7686479628061861,42,78.20247782966229,69.08670415417193,80.49501003771243,84.1118848401153,53.43426853426679,96.27627240913928,76.8647962806186
750,Cristiano Ronaldo,836705,Kai Havertz,F,5,4,158,221,0.7683476139862307,0.6886355139975374,0.7267078389313125,0.9546250839166073,0.4949237277238946,71.42857142857143,0.9736033932808048,0.7634605581276498,43,76.83476139862307,68.86355139975375,72.67078389313126,95.46250839166073,49.49237277238946,97.36033932808049,76.34605581276497
750,Cristiano Ronaldo,996805,Mohammad Mohebi,F,5,3,158,142,0.7611939243360657,0.6363338384771682,0.7772890732551359,0.8412225835453934,0.9158206212873157,11.904761904761912,0.9511376771026017,0.7630628104630154,44,76.11939243360656,63.633383847716814,77.72890732551359,84.12225835453934,91.58206212873156,95.11376771026016,76.30628104630154
750,Cristiano Ronaldo,78893,Romelu Lukaku,F,5,6,158,89,0.764924056293611,0.6768155952965436,0.7966765591759641,0.8079135915863208,0.68056171750003,45.17539514526257,0.9713350299039368,0.7608789996525411,45,76.4924056293611,67.68155952965435,79.66765591759642,80.79135915863208,68.056171750003,97.13350299039368,76.08789996525411
750,Cristiano Ronaldo,280609,Patrik Schick,F,5,3,158,68,0.7760938709145613,0.6751780316027266,0.7547087488412074,0.8704161078402164,0.4849212463622873,72.84313590846835,0.9958966131849271,0.7596359204233291,46,77.60938709145613,67.51780316027266,75.47087488412075,87.04161078402164,48.49212463622873,99.5896613184927,75.9635920423329
750,Cristiano Ronaldo,111483,Michael Gregoritsch,F,5,3,158,74,0.7265292927937645,0.6499733097165923,0.8566711838446972,0.8896973539654228,0.7571895469717721,34.33858357584753,0.9830057868604708,0.7549059288128249,47,72.65292927937645,64.99733097165922,85.66711838446972,88.96973539654228,75.71895469717721,98.30057868604707,75.4905928812825
750,Cristiano Ronaldo,980728,Ali Olwan,F,5,3,158,132,0.7363501648555225,0.6309726360748992,0.7639405038957089,0.9162756729330037,0.8653129940597053,19.047619047619037,0.9667414607139972,0.7539939500642976,48,73.63501648555226,63.097263607489914,76.39405038957089,91.62756729330037,86.53129940597053,96.67414607139972,75.39939500642976
